college_id,college_name,college_full_name,city,state,ownership,nirf_rank,college_type,accreditation,website,contact_email,contact_phone,established_year,campus_size_acres,total_seats,hostel_available,girls_hostel,boys_hostel,sports_facilities,library,placement_cell,international_tie_ups,stream,course,course_specialization,degree_type,duration_years,entrance_exam,cutoff_type,cutoff_value_general,cutoff_value_obc,cutoff_value_sc,cutoff_value_st,cutoff_value_pwd,min_12th_percent_general,min_12th_percent_obc,min_12th_percent_sc,min_12th_percent_st,subjects_required_12th,lateral_entry_available,fees_annual_inr,fees_total_inr,scholarship_available,scholarship_details,placement_avg_lpa,placement_highest_lpa,top_recruiters,course_seats,reservation_general_percent,reservation_obc_percent,reservation_sc_percent,reservation_st_percent,reservation_pwd_percent,reservation_ews_percent,application_mode,application_start_date,application_end_date,counselling_date,admission_date,document_checklist,admission_steps,eligibility,capitation_fee,management_quota_available,nri_quota_available,foreign_national_quota,news_updates,tier
278,VEC Chennai,"Velammal Engineering College, Chennai",Chennai,Tamil Nadu,Private,102,Engineering,NAAC B,https://www.vecchennai.ac.in,admissions@vecchennai.ac.in,044-27134558,1971,50,1043,Yes,Yes,Yes,No,Yes,Yes,No,Engineering,B.Tech,Information Technology,UG,4,TNEA; TANCET,TNEA Rank,63170,93933,258782,374306,254039,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,7.0,18 LPA,"TCS, Wipro, Infosys, Accenture, Tech Mahindra",37,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,Admissions open for 2026-27 batch at VEC Chennai,3
279,VEC Chennai,"Velammal Engineering College, Chennai",Chennai,Tamil Nadu,Private,102,Engineering,NAAC B,https://www.vecchennai.ac.in,admissions@vecchennai.ac.in,044-34473563,1971,797,1269,Yes,Yes,Yes,No,Yes,Yes,No,Engineering,B.Tech,Artificial Intelligence and Data Science,UG,4,TNEA; TANCET,TNEA Rank,54042,100156,137744,154443,312367,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,7.0,18 LPA,"Amazon, Google, Microsoft, Flipkart, Ola",63,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,Admissions open for 2026-27 batch at VEC Chennai,3
280,"Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai","Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai",Chennai,Tamil Nadu,Deemed,302,Engineering,NAAC B+,https://www.veltechhightechdrran.ac.in,admissions@veltechhightech.ac.in,044-34615714,2006,259,965,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Engineering,B.Tech,Artificial Intelligence and Data Science,UG,4,Class 12,JEE Rank / Marks,17828,43647,60149,168694,160222,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,3.3,13 LPA,"TCS, Infosys, Wipro, Cognizant, HCL",76,50,27,15,7.5,3,10,Online via Institution Website,2026-01-01,2026-06-30,2026-07-10,2026-08-01,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Register at https://www.veltechhightechdrran.ac.in; 2. Fill online application; 3. Upload documents; 4. Appear for entrance exam (Class 12); 5. Attend counselling; 6. Pay fees; 7. Report to college,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,Yes,Yes,No,No,"Admissions open for 2026-27 batch at Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai",3
281,"Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai","Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai",Chennai,Tamil Nadu,Deemed,302,Engineering,NAAC B+,https://www.veltechhightechdrran.ac.in,admissions@veltechhightech.ac.in,044-27906328,2006,650,1132,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Engineering,B.Tech,Information Technology,UG,4,Class 12,JEE Rank / Marks,14281,68122,44596,95304,147749,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,3.3,13 LPA,"Amazon, Google, Microsoft, Flipkart, Ola",40,50,27,15,7.5,3,10,Online via Institution Website,2026-01-01,2026-06-30,2026-07-10,2026-08-01,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Register at https://www.veltechhightechdrran.ac.in; 2. Fill online application; 3. Upload documents; 4. Appear for entrance exam (Class 12); 5. Attend counselling; 6. Pay fees; 7. Report to college,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai",3
282,"Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai","Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai",Chennai,Tamil Nadu,Deemed,302,Engineering,NAAC B+,https://www.veltechhightechdrran.ac.in,admissions@veltechhightech.ac.in,044-28684855,2006,465,1117,Yes,Yes,Yes,Yes,Yes,Yes,No,Engineering,B.Tech,Biotechnology,UG,4,Class 12,JEE Rank / Marks,35968,70835,73015,80043,124358,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,3.3,13 LPA,"L&T, Bosch, Caterpillar, BHEL, Ford",95,50,27,15,7.5,3,10,Online via Institution Website,2026-01-01,2026-06-30,2026-07-10,2026-08-01,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Register at https://www.veltechhightechdrran.ac.in; 2. Fill online application; 3. Upload documents; 4. Appear for entrance exam (Class 12); 5. Attend counselling; 6. Pay fees; 7. Report to college,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai",3
283,"Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai","Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai",Chennai,Tamil Nadu,Deemed,302,Engineering,NAAC B+,https://www.veltechhightechdrran.ac.in,admissions@veltechhightech.ac.in,044-39075613,2006,107,1850,Yes,Yes,Yes,Yes,Yes,Yes,No,Engineering,B.Tech,Chemical Engineering,UG,4,Class 12,JEE Rank / Marks,38992,30579,87941,158564,75087,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,3.3,13 LPA,"Zoho, Freshworks, Capgemini, Accenture, IBM",61,50,27,15,7.5,3,10,Online via Institution Website,2026-01-01,2026-06-30,2026-07-10,2026-08-01,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Register at https://www.veltechhightechdrran.ac.in; 2. Fill online application; 3. Upload documents; 4. Appear for entrance exam (Class 12); 5. Attend counselling; 6. Pay fees; 7. Report to college,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,Yes,Yes,No,No,"Admissions open for 2026-27 batch at Vel Tech High Tech Dr Rangarajan Dr Sakunthala Engineering College, Chennai",3
284,VSBEC,"VSB Engineering College, Karur",Karur,Tamil Nadu,Private,151,Engineering,NAAC A,https://www.vsbec.ac.in,admissions@vsbec.ac.in,044-41851117,1991,164,647,No,No,No,Yes,Yes,Yes,No,Engineering,B.Tech,Artificial Intelligence and Data Science,UG,4,Class 12,JEE Rank / Marks,39764,96409,89582,280281,240427,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,6.5,20 LPA,"TCS, Infosys, Wipro, Cognizant, HCL",92,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,No,No,Admissions open for 2026-27 batch at VSBEC,3
285,VSBEC,"VSB Engineering College, Karur",Karur,Tamil Nadu,Private,151,Engineering,NAAC A,https://www.vsbec.ac.in,admissions@vsbec.ac.in,044-34153890,1991,88,2320,No,No,No,Yes,Yes,Yes,Yes,Engineering,B.Tech,Information Technology,UG,4,Class 12,JEE Rank / Marks,30594,43038,153692,324471,291757,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,6.5,20 LPA,"TCS, Infosys, Wipro, Cognizant, HCL",45,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,No,No,Admissions open for 2026-27 batch at VSBEC,3
286,VSBEC,"VSB Engineering College, Karur",Karur,Tamil Nadu,Private,151,Engineering,NAAC A,https://www.vsbec.ac.in,admissions@vsbec.ac.in,044-23010433,1991,736,1112,No,No,No,Yes,Yes,Yes,No,Engineering,B.Tech,Computer Science and Business System,UG,4,Class 12,JEE Rank / Marks,43075,130876,135176,393697,255356,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,6.5,20 LPA,"Amazon, Google, Microsoft, Flipkart, Ola",115,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,Yes,Yes,No,No,Admissions open for 2026-27 batch at VSBEC,3
287,VSBEC,"VSB Engineering College, Karur",Karur,Tamil Nadu,Private,151,Engineering,NAAC A,https://www.vsbec.ac.in,admissions@vsbec.ac.in,044-34165180,1991,131,1337,No,No,No,Yes,Yes,Yes,No,Engineering,B.Tech,Biotechnology,UG,4,Class 12,JEE Rank / Marks,62267,113723,134385,327505,231598,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,6.5,20 LPA,"TCS, Wipro, Infosys, Accenture, Tech Mahindra",53,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,No,No,Admissions open for 2026-27 batch at VSBEC,3
288,VSBEC,"VSB Engineering College, Karur",Karur,Tamil Nadu,Private,151,Engineering,NAAC A,https://www.vsbec.ac.in,admissions@vsbec.ac.in,044-23066913,1991,499,753,No,No,No,Yes,Yes,Yes,No,Engineering,B.Tech,Chemical Engineering,UG,4,Class 12,JEE Rank / Marks,45935,82950,212809,198267,340197,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,6.5,20 LPA,"Tata Motors, Mahindra, TVS, Ashok Leyland",85,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,Yes,Yes,No,No,Admissions open for 2026-27 batch at VSBEC,3
289,"St Joseph's Institute of Technology, Chennai","St Joseph's Institute of Technology, Chennai",Chennai,Tamil Nadu,Private,332,Engineering,NAAC A,https://www.stjosephsinstituteof.ac.in,admissions@stjosephsinstit.ac.in,044-44302234,1985,658,851,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Engineering,B.Tech,Information Technology,UG,4,TNEA; TANCET,TNEA Rank,29832,33655,151409,321427,271325,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,150699,602796,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,4.8,14 LPA,"Amazon, Google, Microsoft, Flipkart, Ola",38,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at St Joseph's Institute of Technology, Chennai",3
290,"St Joseph's Institute of Technology, Chennai","St Joseph's Institute of Technology, Chennai",Chennai,Tamil Nadu,Private,332,Engineering,NAAC A,https://www.stjosephsinstituteof.ac.in,admissions@stjosephsinstit.ac.in,044-33829989,1985,390,325,Yes,Yes,Yes,Yes,Yes,Yes,No,Engineering,B.Tech,Artificial Intelligence and Data Science,UG,4,TNEA; TANCET,TNEA Rank,26967,121562,195024,184616,214426,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,150699,602796,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,4.8,14 LPA,"TCS, Wipro, Infosys, Accenture, Tech Mahindra",88,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at St Joseph's Institute of Technology, Chennai",3
291,"St Joseph's Institute of Technology, Chennai","St Joseph's Institute of Technology, Chennai",Chennai,Tamil Nadu,Private,332,Engineering,NAAC A,https://www.stjosephsinstituteof.ac.in,admissions@stjosephsinstit.ac.in,044-40682240,1985,555,2041,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Engineering,B.Tech,Artificial Intelligence and Machine Learning,UG,4,TNEA; TANCET,TNEA Rank,31109,72207,170547,351514,342527,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,150699,602796,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,4.8,14 LPA,"Amazon, Google, Microsoft, Flipkart, Ola",69,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at St Joseph's Institute of Technology, Chennai",3
292,AVIT Kancheepuram,"Aarupadai Veedu Institute of Technology, Kancheepuram",Kancheepuram,Tamil Nadu,Deemed,197,Engineering,NAAC B,https://www.avitkancheepuram.ac.in,admissions@avitkancheepura.ac.in,044-43181597,1979,253,1327,Yes,Yes,Yes,Yes,Yes,Yes,No,Engineering,B.Tech,Biotechnology,UG,4,JEE Main; SRMJEEE,JEE Rank / Marks,28423,71785,132648,188972,98143,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,622000,2488000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,3.3,20 LPA,"Tata Motors, Mahindra, TVS, Ashok Leyland",56,50,27,15,7.5,3,10,Online via Institution Website,2026-01-01,2026-06-30,2026-07-10,2026-08-01,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Register at https://www.avitkancheepuram.ac.in; 2. Fill online application; 3. Upload documents; 4. Appear for entrance exam (JEE Main); 5. Attend counselling; 6. Pay fees; 7. Report to college,Passed 12th Std with PCM. Min 55% marks. Valid JEE Main score required. Age limit: Max 25 years.,No,Yes,No,No,Admissions open for 2026-27 batch at AVIT Kancheepuram,3
